delivery_id,delivery_status,order_id,delivery_time,rider_id
16192,Delivered,16192,07:04:23,20
16193,Delayed,16193,19:13:31,38
16194,Delayed,16194,01:25:40,17
16195,Delivered,16195,20:56:51,42
16196,Delayed,16196,13:59:17,35
16197,Returned,16197,19:09:14,18
16198,Delayed,16198,18:03:08,41
16199,Delayed,16199,21:36:13,18
16200,Delayed,16200,18:44:02,22
16201,Returned,16201,04:57:11,41
16202,Returned,16202,16:25:28,20
16203,Delayed,16203,11:28:16,45
16204,Returned,16204,05:42:29,33
16205,Delivered,16205,01:18:01,23
16206,Delayed,16206,04:02:31,22
16207,Delivered,16207,19:35:24,12
16208,Delayed,16208,17:33:24,41
16209,Returned,16209,20:30:22,46
16210,Delayed,16210,21:09:19,2
16211,Delivered,16211,07:52:32,43
16212,Returned,16212,11:51:47,12
16213,Delivered,16213,20:07:23,11
16214,Delayed,16214,07:15:05,26
16215,Returned,16215,23:38:55,22
16216,Delayed,16216,07:09:11,3
16217,Returned,16217,14:09:38,41
16218,Delayed,16218,14:37:49,37
16219,Delivered,16219,20:32:03,29
16220,Returned,16220,12:05:00,6
16221,Delayed,16221,15:37:34,16
16222,Delivered,16222,12:03:20,47
16223,Delivered,16223,15:23:24,28
16224,Returned,16224,00:17:41,29
16225,Delivered,16225,04:18:20,46
16226,Delayed,16226,03:12:06,2
16227,Delayed,16227,03:03:02,16
16228,Delayed,16228,20:04:01,13
16229,Delayed,16229,16:10:37,3
16230,Delayed,16230,04:45:13,22
16231,Delivered,16231,00:20:27,26
16232,Delivered,16232,22:20:30,47
16233,Delivered,16233,01:49:56,30
16234,Returned,16234,11:55:15,14
16235,Delayed,16235,20:02:30,14
16236,Delivered,16236,09:41:38,28
16237,Delivered,16237,12:48:00,33
16238,Delivered,16238,02:13:22,13
16239,Delayed,16239,12:56:34,10
16240,Delayed,16240,23:38:45,21
16241,Delivered,16241,14:28:29,5
16242,Returned,16242,12:17:55,9
16243,Delivered,16243,04:44:58,34
16244,Returned,16244,21:01:47,9
16245,Delivered,16245,04:35:36,49
16246,Delayed,16246,22:48:18,39
16247,Delivered,16247,00:59:54,10
16248,Delayed,16248,20:53:17,37
16249,Returned,16249,06:31:11,19
16250,Delivered,16250,12:54:54,11
16251,Delivered,16251,07:00:32,30
16252,Delayed,16252,15:01:55,10
16253,Delayed,16253,03:14:07,46
16254,Delayed,16254,03:22:42,17
16255,Delivered,16255,13:14:25,20
16256,Returned,16256,08:02:24,7
16257,Delivered,16257,21:51:55,13
16258,Returned,16258,17:54:34,50
16259,Delayed,16259,13:02:14,49
16260,Returned,16260,07:41:40,47
16261,Delivered,16261,11:35:32,22
16262,Returned,16262,11:45:31,41
16263,Delivered,16263,22:29:41,25
16264,Delayed,16264,03:40:43,24
16265,Delivered,16265,21:20:52,36
16266,Returned,16266,04:30:09,30
16267,Delivered,16267,16:47:45,29
16268,Delayed,16268,00:02:53,29
16269,Delayed,16269,11:19:41,24
16270,Returned,16270,02:14:54,39
16271,Delayed,16271,22:16:13,37
16272,Delayed,16272,03:04:09,48
16273,Delayed,16273,18:58:10,35
16274,Returned,16274,05:01:41,35
16275,Returned,16275,12:46:21,28
16276,Delivered,16276,05:32:04,18
16277,Delayed,16277,23:41:13,23
16278,Delayed,16278,11:16:50,33
16279,Returned,16279,00:32:24,45
16280,Delayed,16280,19:32:51,39
16281,Delivered,16281,20:54:25,25
16282,Returned,16282,18:45:18,16
16283,Returned,16283,12:58:00,12
16284,Delayed,16284,13:15:18,3
16285,Returned,16285,19:21:47,46
16286,Returned,16286,19:09:10,32
16287,Returned,16287,09:18:36,13
16288,Delayed,16288,09:25:09,35
16289,Returned,16289,16:46:19,16
16290,Delivered,16290,07:10:59,49
16291,Delayed,16291,02:53:58,7
16292,Returned,16292,18:53:30,21
16293,Delayed,16293,23:50:43,11
16294,Delivered,16294,22:53:32,49
16295,Delayed,16295,12:49:43,43
16296,Delivered,16296,02:03:55,40
16297,Delivered,16297,03:05:09,3
16298,Returned,16298,16:12:42,42
16299,Returned,16299,20:18:55,35
16300,Returned,16300,03:37:55,45
16301,Returned,16301,18:12:26,11
16302,Delayed,16302,06:17:36,43
16303,Delayed,16303,19:55:37,23
16304,Returned,16304,12:38:21,16
16305,Returned,16305,19:42:43,25
16306,Returned,16306,09:29:24,23
16307,Delayed,16307,12:07:04,46
16308,Delayed,16308,20:52:02,33
16309,Delayed,16309,23:39:49,24
16310,Delivered,16310,16:20:50,43
16311,Delivered,16311,15:35:02,6
16312,Delayed,16312,14:55:45,40
16313,Returned,16313,13:48:05,26
16314,Returned,16314,23:54:38,5
16315,Delayed,16315,13:41:36,19
16316,Returned,16316,10:24:41,2
16317,Delivered,16317,21:48:36,20
16318,Delayed,16318,16:37:42,7
16319,Returned,16319,18:24:48,8
16320,Delivered,16320,08:45:34,17
16321,Delivered,16321,15:47:18,27
16322,Returned,16322,14:48:45,20
16323,Delayed,16323,22:37:03,29
16324,Returned,16324,20:54:35,40
16325,Delayed,16325,17:31:11,23
16326,Returned,16326,17:07:23,31
16327,Delivered,16327,06:41:30,44
16328,Returned,16328,03:11:29,1
16329,Delivered,16329,15:54:33,39
16330,Delayed,16330,08:15:40,49
16331,Delivered,16331,12:37:52,10
16332,Delivered,16332,14:00:55,41
16333,Delayed,16333,17:48:21,15
16334,Delivered,16334,10:39:07,45
16335,Returned,16335,06:31:01,43
16336,Delivered,16336,11:14:17,32
16337,Delayed,16337,11:21:44,26
16338,Returned,16338,17:34:49,12
16339,Returned,16339,06:57:01,16
16340,Delivered,16340,07:52:36,21
16341,Delayed,16341,02:58:20,49
16342,Delivered,16342,19:28:02,5
16343,Delayed,16343,16:32:21,41
16344,Delivered,16344,17:47:18,25
16345,Returned,16345,03:29:40,50
16346,Returned,16346,06:06:40,17
16347,Delivered,16347,17:44:30,29
16348,Returned,16348,04:39:05,48
16349,Delayed,16349,09:30:00,18
16350,Returned,16350,11:08:15,39
16351,Delivered,16351,21:03:49,19
16352,Returned,16352,02:03:03,23
16353,Delayed,16353,17:18:19,36
16354,Delayed,16354,06:42:01,9
16355,Returned,16355,17:04:45,37
16356,Returned,16356,19:08:45,12
16357,Delayed,16357,22:28:49,45
16358,Delayed,16358,00:53:24,35
16359,Delayed,16359,16:55:02,48
16360,Delivered,16360,12:01:44,23
16361,Delayed,16361,17:22:06,25
16362,Delayed,16362,11:07:29,26
16363,Delayed,16363,02:13:50,12
16364,Delayed,16364,08:08:41,12
16365,Delivered,16365,03:36:43,47
16366,Returned,16366,12:18:22,36
16367,Delayed,16367,22:07:21,7
16368,Delivered,16368,07:46:28,1
16369,Delayed,16369,23:04:49,9
16370,Returned,16370,06:19:22,26
16371,Returned,16371,16:02:48,26
16372,Delayed,16372,17:21:59,35
16373,Delayed,16373,02:34:35,27
16374,Delivered,16374,13:25:00,5
16375,Delivered,16375,13:18:19,33
16376,Returned,16376,20:57:47,12
16377,Delayed,16377,06:23:09,16
16378,Delivered,16378,14:01:55,15
16379,Delayed,16379,16:48:22,4
16380,Delivered,16380,07:47:10,20
16381,Delivered,16381,07:12:00,26
16382,Delivered,16382,15:41:19,42
16383,Delayed,16383,08:19:04,27
16384,Returned,16384,07:28:43,8
16385,Delayed,16385,07:39:22,16
16386,Delayed,16386,09:31:33,34
16387,Delivered,16387,20:53:13,4
16388,Delayed,16388,10:34:55,34
16389,Delayed,16389,03:07:33,34
16390,Delivered,16390,13:10:18,30
16391,Delivered,16391,02:02:12,4
16392,Returned,16392,10:03:53,19
16393,Delivered,16393,16:20:53,9
16394,Delivered,16394,05:41:56,18
16395,Returned,16395,11:26:12,24
16396,Delayed,16396,17:36:46,47
16397,Delivered,16397,10:39:05,9
16398,Delayed,16398,18:31:35,28
16399,Delayed,16399,12:19:57,37
16400,Delayed,16400,10:14:51,45
16401,Delayed,16401,23:47:15,37
16402,Returned,16402,23:42:59,46
16403,Delayed,16403,11:28:47,13
16404,Returned,16404,02:21:35,25
16405,Delivered,16405,11:03:08,27
16406,Delayed,16406,03:47:27,47
16407,Delivered,16407,14:53:43,15
16408,Delivered,16408,00:46:27,12
16409,Delayed,16409,11:49:14,1
16410,Delivered,16410,04:11:57,39
16411,Delivered,16411,11:06:34,26
16412,Delayed,16412,23:32:19,38
16413,Delayed,16413,07:11:04,49
16414,Delivered,16414,14:54:51,14
16415,Returned,16415,22:25:46,41
16416,Returned,16416,21:29:59,43
16417,Delayed,16417,20:48:10,28
16418,Returned,16418,04:30:53,15
16419,Delivered,16419,12:31:14,12
16420,Returned,16420,08:18:13,37
16421,Delivered,16421,08:17:09,19
16422,Delayed,16422,15:54:56,9
16423,Delayed,16423,05:44:47,25
16424,Delayed,16424,18:13:35,40
16425,Delivered,16425,19:44:52,38
16426,Delivered,16426,16:29:21,36
16427,Returned,16427,20:17:27,45
16428,Delivered,16428,04:01:47,5
16429,Delayed,16429,16:22:30,37
16430,Delayed,16430,22:23:06,46
16431,Returned,16431,11:35:38,17
16432,Delayed,16432,04:48:41,49
16433,Returned,16433,06:48:35,48
16434,Returned,16434,02:45:56,50
16435,Delivered,16435,18:17:57,9
16436,Delayed,16436,21:12:14,9
16437,Delayed,16437,14:03:13,28
16438,Delayed,16438,02:55:27,31
16439,Delayed,16439,22:10:34,16
16440,Returned,16440,09:15:13,19
16441,Delivered,16441,23:03:19,19
16442,Returned,16442,03:21:40,24
16443,Delayed,16443,08:53:35,9
16444,Delayed,16444,17:57:12,15
16445,Returned,16445,03:27:27,10
16446,Delayed,16446,23:01:30,2
16447,Returned,16447,08:09:46,28
16448,Delivered,16448,07:17:26,2
16449,Delivered,16449,23:03:27,37
16450,Delivered,16450,09:40:16,44
16451,Returned,16451,13:32:38,16
16452,Returned,16452,02:28:15,43
16453,Delayed,16453,23:31:25,5
16454,Returned,16454,11:58:42,9
16455,Returned,16455,04:59:31,1
16456,Delayed,16456,21:04:44,38
16457,Returned,16457,03:42:51,49
16458,Returned,16458,21:32:03,10
16459,Delayed,16459,16:16:17,49
16460,Delayed,16460,02:50:26,40
16461,Delivered,16461,05:11:15,3
16462,Delayed,16462,13:37:59,33
16463,Delivered,16463,13:52:46,7
16464,Delayed,16464,20:13:48,34
16465,Delayed,16465,17:12:26,18
16466,Delayed,16466,17:51:51,23
16467,Delivered,16467,19:39:14,36
16468,Delivered,16468,23:21:05,41
16469,Returned,16469,23:53:53,39
16470,Returned,16470,04:36:21,22
16471,Returned,16471,20:28:11,15
16472,Returned,16472,02:14:24,26
16473,Returned,16473,19:34:19,10
16474,Delayed,16474,05:51:35,26
16475,Returned,16475,20:51:52,48
16476,Delayed,16476,22:51:37,13
16477,Delivered,16477,04:33:11,22
16478,Delayed,16478,12:51:46,6
16479,Delayed,16479,18:40:48,28
16480,Delivered,16480,06:10:15,22
16481,Returned,16481,05:32:03,25
16482,Delayed,16482,08:37:19,40
16483,Delivered,16483,07:17:03,2
16484,Returned,16484,08:21:35,49
16485,Returned,16485,23:04:59,21
16486,Delayed,16486,05:23:47,39
16487,Delayed,16487,09:31:52,29
16488,Delivered,16488,23:24:00,35
16489,Returned,16489,21:04:52,32
16490,Delayed,16490,13:40:41,8
16491,Returned,16491,09:30:03,18
16492,Returned,16492,06:44:05,25
16493,Delivered,16493,14:35:32,21
16494,Delayed,16494,11:39:25,9
16495,Returned,16495,21:00:51,30
16496,Delayed,16496,20:01:28,42
16497,Delivered,16497,12:45:33,35
16498,Delivered,16498,05:28:19,8
16499,Delivered,16499,01:03:20,7
16500,Delayed,16500,09:19:58,25
16501,Delayed,16501,05:09:12,50
16502,Returned,16502,23:55:13,20
16503,Delayed,16503,17:52:28,22
16504,Delayed,16504,18:15:40,42
16505,Delayed,16505,10:56:16,28
16506,Delivered,16506,05:47:45,11
16507,Returned,16507,18:24:01,3
16508,Delivered,16508,12:18:43,26
16509,Delivered,16509,13:32:26,49
16510,Delivered,16510,20:28:20,27
16511,Delayed,16511,02:55:02,47
16512,Delivered,16512,12:05:43,14
16513,Returned,16513,16:55:14,21
16514,Delayed,16514,07:47:17,40
16515,Returned,16515,16:36:57,40
16516,Delivered,16516,22:04:54,43
16517,Delayed,16517,15:43:38,49
16518,Delayed,16518,03:06:39,13
16519,Delayed,16519,23:16:44,3
16520,Delayed,16520,07:08:48,10
16521,Delivered,16521,17:59:14,22
16522,Returned,16522,02:46:38,35
16523,Returned,16523,19:05:40,19
16524,Delivered,16524,08:41:51,9
16525,Returned,16525,20:54:44,17
16526,Delivered,16526,02:42:25,23
16527,Returned,16527,20:01:44,18
16528,Delivered,16528,23:40:04,33
16529,Delivered,16529,01:09:06,10
16530,Delayed,16530,08:15:57,47
16531,Delivered,16531,16:59:30,22
16532,Delayed,16532,12:43:56,25
16533,Delayed,16533,14:33:50,38
16534,Returned,16534,18:26:10,37
16535,Delayed,16535,14:15:12,6
16536,Delayed,16536,11:58:20,15
16537,Delayed,16537,06:52:41,33
16538,Delayed,16538,13:24:00,27
16539,Delivered,16539,05:08:21,9
16540,Delayed,16540,22:51:09,6
16541,Delayed,16541,05:40:54,10
16542,Delayed,16542,11:35:18,19
16543,Delivered,16543,07:57:14,41
16544,Delayed,16544,21:07:55,2
16545,Delayed,16545,09:15:03,3
16546,Delayed,16546,18:40:06,24
16547,Returned,16547,21:29:00,46
16548,Delivered,16548,05:28:05,12
16549,Delayed,16549,16:54:01,40
16550,Delayed,16550,14:25:28,46
16551,Returned,16551,15:05:38,5
16552,Delivered,16552,04:20:42,16
16553,Delayed,16553,18:24:40,45
16554,Delayed,16554,05:00:27,24
16555,Returned,16555,21:39:24,38
16556,Delivered,16556,15:22:46,4
16557,Delayed,16557,20:16:49,36
16558,Returned,16558,18:16:29,16
16559,Returned,16559,18:41:59,17
16560,Returned,16560,04:15:57,9
16561,Delivered,16561,21:14:22,10
16562,Delayed,16562,11:54:31,10
16563,Returned,16563,04:40:39,20
16564,Delivered,16564,19:45:52,27
16565,Delayed,16565,19:44:55,27
16566,Delayed,16566,03:36:54,41
16567,Delivered,16567,10:12:11,48
16568,Delayed,16568,11:26:58,11
16569,Delayed,16569,14:56:10,3
16570,Delivered,16570,11:22:08,34
16571,Returned,16571,04:46:10,25
16572,Delayed,16572,01:31:23,13
16573,Delayed,16573,17:55:07,10
16574,Delivered,16574,04:06:49,43
16575,Delivered,16575,11:52:25,38
16576,Delayed,16576,06:11:32,17
16577,Delayed,16577,09:47:21,26
16578,Returned,16578,05:25:35,20
16579,Delivered,16579,04:28:23,44
16580,Delivered,16580,06:08:07,4
16581,Delayed,16581,04:49:23,30
16582,Delivered,16582,19:20:04,18
16583,Returned,16583,00:20:56,30
16584,Delayed,16584,05:24:31,49
16585,Delayed,16585,19:40:41,15
16586,Returned,16586,07:43:24,22
16587,Returned,16587,22:58:02,44
16588,Delayed,16588,11:16:33,43
16589,Delayed,16589,10:05:15,29
16590,Delayed,16590,06:32:47,4
16591,Delayed,16591,06:08:22,31
16592,Delivered,16592,17:48:40,28
16593,Delivered,16593,22:21:53,11
16594,Returned,16594,09:01:31,34
16595,Returned,16595,06:07:58,3
16596,Delivered,16596,16:30:02,1
16597,Delayed,16597,21:06:19,26
16598,Returned,16598,09:16:54,14
16599,Returned,16599,18:51:36,41
16600,Delayed,16600,11:24:21,29
16601,Delivered,16601,01:48:11,34
16602,Delayed,16602,10:36:29,10
16603,Delayed,16603,12:56:55,5
16604,Delayed,16604,21:03:20,24
16605,Delayed,16605,14:28:52,6
16606,Delayed,16606,20:42:35,41
16607,Delivered,16607,08:52:08,45
16608,Delayed,16608,19:45:16,13
16609,Delayed,16609,06:05:08,21
16610,Returned,16610,02:20:57,31
16611,Returned,16611,06:17:09,11
16612,Returned,16612,04:19:10,37
16613,Returned,16613,10:28:11,17
16614,Delayed,16614,15:36:04,36
16615,Delayed,16615,09:43:16,20
16616,Returned,16616,07:03:22,35
16617,Delayed,16617,16:15:57,12
16618,Returned,16618,04:33:58,29
16619,Returned,16619,05:56:28,24
16620,Returned,16620,15:04:12,33
16621,Delivered,16621,09:35:14,15
16622,Delayed,16622,09:55:19,9
16623,Delivered,16623,19:03:43,23
16624,Delayed,16624,12:07:42,21
16625,Delayed,16625,19:03:53,21
16626,Returned,16626,14:23:17,38
16627,Delivered,16627,23:15:02,14
16628,Delayed,16628,06:38:00,25
16629,Returned,16629,17:30:35,45
16630,Delivered,16630,16:02:43,46
16631,Delayed,16631,20:42:45,35
16632,Delayed,16632,04:25:17,5
16633,Delayed,16633,06:39:48,12
16634,Delivered,16634,16:23:48,40
16635,Delivered,16635,01:41:48,42
16636,Delivered,16636,18:52:41,13
16637,Returned,16637,20:19:15,10
16638,Delivered,16638,10:59:32,48
16639,Returned,16639,22:35:34,44
16640,Delayed,16640,10:34:05,42
16641,Delayed,16641,07:42:49,14
16642,Returned,16642,00:49:30,24
16643,Returned,16643,17:47:35,6
16644,Delayed,16644,12:29:58,14
16645,Delayed,16645,23:10:58,26
16646,Delivered,16646,17:02:06,5
16647,Returned,16647,12:20:41,36
16648,Delivered,16648,20:17:45,46
16649,Delayed,16649,13:13:39,36
16650,Delivered,16650,04:19:33,42
16651,Returned,16651,17:43:42,23
16652,Returned,16652,19:49:30,19
16653,Delayed,16653,23:17:42,18
16654,Returned,16654,05:17:10,44
16655,Delivered,16655,07:55:06,44
16656,Delayed,16656,22:05:28,45
16657,Delayed,16657,08:52:40,45
16658,Delayed,16658,12:34:40,13
16659,Delivered,16659,10:26:02,22
16660,Returned,16660,07:57:19,4
16661,Delivered,16661,08:54:53,43
16662,Delayed,16662,05:09:39,38
16663,Returned,16663,09:41:16,45
16664,Delayed,16664,09:35:37,37
16665,Delayed,16665,05:52:53,17
16666,Returned,16666,03:25:27,32
16667,Delivered,16667,02:02:12,37
16668,Returned,16668,22:19:42,17
16669,Delayed,16669,05:45:55,13
16670,Delayed,16670,21:18:16,23
16671,Delivered,16671,03:35:03,39
16672,Returned,16672,21:00:26,43
16673,Delayed,16673,08:45:32,45
16674,Returned,16674,13:19:25,15
16675,Delayed,16675,14:10:16,39
16676,Delayed,16676,04:46:48,34
16677,Delivered,16677,17:43:32,48
16678,Delayed,16678,14:57:49,46
16679,Delayed,16679,14:12:58,15
16680,Delivered,16680,15:12:34,37
16681,Delivered,16681,20:50:25,3
16682,Delayed,16682,03:13:31,44
16683,Delayed,16683,07:10:05,8
16684,Delivered,16684,00:46:21,13
16685,Delayed,16685,21:42:17,36
16686,Delayed,16686,02:43:45,13
16687,Delivered,16687,08:46:01,7
16688,Delivered,16688,03:12:59,23
16689,Returned,16689,03:38:50,37
16690,Delayed,16690,19:19:07,44
16691,Delayed,16691,02:32:25,6
16692,Delayed,16692,17:48:32,31
16693,Returned,16693,20:06:42,50
16694,Delayed,16694,07:28:30,16
16695,Delayed,16695,21:52:27,35
16696,Delivered,16696,13:32:19,49
16697,Delivered,16697,01:43:19,6
16698,Delivered,16698,06:33:21,37
16699,Delayed,16699,04:10:44,49
16700,Delivered,16700,00:42:22,20
16701,Returned,16701,10:46:43,17
16702,Delivered,16702,16:09:51,4
16703,Delivered,16703,10:14:31,49
16704,Delayed,16704,22:09:34,13
16705,Delayed,16705,16:59:45,13
16706,Delivered,16706,03:32:46,44
16707,Returned,16707,16:32:43,33
16708,Delayed,16708,06:35:51,18
16709,Delayed,16709,03:47:52,10
16710,Delayed,16710,20:28:36,14
16711,Delayed,16711,04:18:16,46
16712,Delayed,16712,05:16:24,7
16713,Delayed,16713,07:17:26,16
16714,Returned,16714,04:09:06,9
16715,Delayed,16715,08:27:12,26
16716,Delivered,16716,02:06:09,25
16717,Delivered,16717,12:07:25,45
16718,Delivered,16718,09:39:24,9
16719,Delayed,16719,20:41:54,28
16720,Delayed,16720,12:19:55,8
16721,Delayed,16721,07:02:06,18
16722,Delayed,16722,10:01:33,5
16723,Delivered,16723,06:20:31,20
16724,Delayed,16724,13:52:37,38
16725,Delivered,16725,19:41:42,28
16726,Returned,16726,06:46:33,50
16727,Returned,16727,18:18:35,18
16728,Delayed,16728,22:09:29,49
16729,Delayed,16729,21:00:51,29
16730,Delayed,16730,17:14:43,32
16731,Delayed,16731,17:29:50,5
16732,Delivered,16732,10:45:57,37
16733,Returned,16733,05:01:57,22
16734,Delivered,16734,05:37:34,31
16735,Returned,16735,08:31:03,20
16736,Delivered,16736,10:52:19,1
16737,Delivered,16737,11:07:43,2
16738,Returned,16738,15:19:43,1
16739,Delayed,16739,18:25:32,44
16740,Returned,16740,18:42:03,4
16741,Delayed,16741,02:07:47,24
16742,Delayed,16742,08:56:11,5
16743,Delivered,16743,18:18:32,12
16744,Returned,16744,04:28:29,7
16745,Returned,16745,18:30:19,31
16746,Delivered,16746,19:19:35,35
16747,Delivered,16747,06:29:13,24
16748,Delayed,16748,22:17:03,48
16749,Returned,16749,09:55:34,2
16750,Delayed,16750,17:00:19,4
16751,Delayed,16751,04:56:13,14
16752,Returned,16752,09:42:26,6
16753,Delayed,16753,21:40:25,29
16754,Delayed,16754,23:13:08,12
16755,Delivered,16755,07:14:52,45
16756,Delayed,16756,13:06:40,32
16757,Delayed,16757,19:47:44,11
16758,Returned,16758,12:40:48,46
16759,Delayed,16759,12:56:48,38
16760,Returned,16760,22:45:12,12
16761,Delivered,16761,23:07:35,21
16762,Returned,16762,18:38:03,12
16763,Returned,16763,08:02:58,13
16764,Delayed,16764,17:21:58,47
16765,Delivered,16765,13:26:20,10
16766,Delivered,16766,19:58:05,4
16767,Delivered,16767,08:01:22,13
16768,Delayed,16768,15:44:29,2
16769,Delivered,16769,07:51:26,31
16770,Delivered,16770,02:52:46,25
16771,Delivered,16771,21:12:46,34
16772,Delivered,16772,11:07:16,31
16773,Returned,16773,13:13:01,49
16774,Delayed,16774,10:16:14,1
16775,Delayed,16775,16:40:14,15
16776,Delayed,16776,10:15:22,5
16777,Returned,16777,11:08:39,38
16778,Delayed,16778,19:50:34,21
16779,Delayed,16779,19:11:16,6
16780,Delivered,16780,01:43:26,6
16781,Delayed,16781,11:32:52,46
16782,Returned,16782,23:16:24,42
16783,Delayed,16783,22:00:58,42
16784,Returned,16784,04:35:56,24
16785,Returned,16785,20:31:17,20
16786,Returned,16786,06:34:38,4
16787,Returned,16787,09:54:12,21
16788,Delivered,16788,04:24:21,22
16789,Delayed,16789,17:56:41,50
16790,Returned,16790,10:13:31,24
16791,Delivered,16791,05:22:19,47
16792,Delayed,16792,21:07:46,24
16793,Returned,16793,21:08:22,14
16794,Delivered,16794,18:37:44,47
16795,Delivered,16795,10:52:08,6
16796,Returned,16796,22:08:13,46
16797,Delayed,16797,16:28:15,19
16798,Delayed,16798,18:15:40,17
16799,Delivered,16799,19:53:03,1
16800,Delayed,16800,22:29:09,3
16801,Returned,16801,10:03:51,32
16802,Delayed,16802,16:26:16,5
16803,Delayed,16803,12:26:24,43
16804,Delayed,16804,09:52:06,3
16805,Delivered,16805,06:22:42,40
16806,Returned,16806,04:08:23,2
16807,Returned,16807,19:53:54,15
16808,Returned,16808,20:54:00,40
16809,Returned,16809,19:11:22,36
16810,Delayed,16810,02:47:22,7
16811,Returned,16811,10:28:38,19
16812,Delayed,16812,15:06:50,44
16813,Delivered,16813,15:10:56,48
16814,Delayed,16814,20:30:03,41
16815,Delayed,16815,13:28:37,48
16816,Returned,16816,22:27:30,9
16817,Delayed,16817,16:02:57,16
16818,Delayed,16818,16:41:14,7
16819,Delayed,16819,12:15:15,39
16820,Delayed,16820,01:21:49,31
16821,Returned,16821,21:48:00,39
16822,Returned,16822,04:41:07,14
16823,Delayed,16823,19:36:43,10
16824,Returned,16824,04:27:55,10
16825,Delivered,16825,03:27:59,14
16826,Delayed,16826,06:54:52,25
16827,Delayed,16827,06:36:46,35
16828,Delayed,16828,20:54:00,34
16829,Delayed,16829,12:05:13,42
16830,Delivered,16830,07:07:18,25
16831,Returned,16831,10:06:21,46
16832,Delivered,16832,17:41:45,36
16833,Returned,16833,20:09:25,49
16834,Delivered,16834,07:31:01,45
16835,Returned,16835,19:08:07,34
16836,Returned,16836,14:00:02,44
16837,Returned,16837,23:18:40,39
16838,Delayed,16838,21:20:50,17
16839,Delayed,16839,04:45:47,24
16840,Delayed,16840,15:23:26,16
16841,Delivered,16841,12:07:02,6
16842,Delayed,16842,15:46:01,33
16843,Delayed,16843,05:18:19,27
16844,Delivered,16844,10:07:01,2
16845,Delivered,16845,09:59:56,42
16846,Returned,16846,16:21:49,11
16847,Delivered,16847,00:42:26,21
16848,Delivered,16848,19:42:24,16
16849,Delayed,16849,04:17:00,13
16850,Delivered,16850,04:54:29,36
16851,Delayed,16851,12:23:05,44
16852,Returned,16852,11:17:35,43
16853,Returned,16853,01:36:27,43
16854,Delayed,16854,03:13:42,16
16855,Delayed,16855,06:02:16,24
16856,Delayed,16856,20:03:49,47
16857,Delivered,16857,13:26:59,5
16858,Returned,16858,17:07:46,42
16859,Delayed,16859,15:31:56,35
16860,Delivered,16860,14:30:06,22
16861,Returned,16861,09:00:41,46
16862,Delayed,16862,11:50:24,13
16863,Delivered,16863,12:14:38,38
16864,Delivered,16864,20:43:03,25
16865,Returned,16865,10:51:10,31
16866,Delayed,16866,07:45:01,14
16867,Returned,16867,00:12:28,3
16868,Returned,16868,19:41:32,40
16869,Delivered,16869,10:58:22,6
16870,Delayed,16870,08:59:47,36
16871,Returned,16871,14:19:45,47
16872,Returned,16872,00:04:15,40
16873,Delivered,16873,09:01:32,5
16874,Delayed,16874,16:01:45,3
16875,Delayed,16875,10:45:31,28
16876,Delayed,16876,11:09:27,23
16877,Returned,16877,09:29:36,37
16878,Delayed,16878,18:53:30,2
16879,Delayed,16879,11:46:57,19
16880,Returned,16880,10:08:37,41
16881,Delayed,16881,08:34:56,21
16882,Delayed,16882,10:36:59,31
16883,Returned,16883,22:21:46,30
16884,Returned,16884,18:00:25,36
16885,Delivered,16885,23:24:38,29
16886,Returned,16886,05:07:16,15
16887,Delivered,16887,07:25:47,42
16888,Delayed,16888,13:42:39,46
16889,Delayed,16889,19:06:58,17
16890,Delayed,16890,12:09:23,28
16891,Delayed,16891,17:23:02,22
16892,Delivered,16892,09:43:41,44
16893,Returned,16893,18:17:38,44
16894,Returned,16894,22:48:47,28
16895,Delivered,16895,10:39:46,34
16896,Delivered,16896,09:16:39,48
16897,Delayed,16897,15:41:30,5
16898,Returned,16898,13:26:01,21
16899,Delayed,16899,13:31:04,33
16900,Delivered,16900,03:52:17,6
16901,Delayed,16901,02:37:59,3
16902,Returned,16902,04:19:24,32
16903,Returned,16903,17:26:03,13
16904,Delayed,16904,04:38:54,24
16905,Returned,16905,22:47:25,45
16906,Delayed,16906,23:24:00,32
16907,Delayed,16907,01:44:46,32
16908,Delivered,16908,23:06:05,22
16909,Delayed,16909,15:58:56,14
16910,Delivered,16910,04:36:11,38
16911,Delivered,16911,02:56:47,30
16912,Returned,16912,13:06:17,30
16913,Delayed,16913,04:12:41,45
16914,Delayed,16914,09:36:06,23
16915,Delayed,16915,16:40:42,8
16916,Returned,16916,09:57:08,4
16917,Returned,16917,00:32:36,17
16918,Delayed,16918,05:40:29,30
16919,Delayed,16919,23:32:47,25
16920,Delivered,16920,19:01:46,48
16921,Delayed,16921,11:56:19,28
16922,Returned,16922,18:32:34,3
16923,Returned,16923,03:15:15,30
16924,Delivered,16924,03:48:16,25
16925,Delivered,16925,11:23:04,20
16926,Delivered,16926,09:49:13,15
16927,Delivered,16927,07:16:18,2
16928,Delivered,16928,01:16:18,33
16929,Delayed,16929,12:25:52,30
16930,Delayed,16930,13:05:01,10
16931,Delayed,16931,22:51:11,41
16932,Delayed,16932,14:53:26,22
16933,Returned,16933,07:51:03,33
16934,Delayed,16934,11:24:29,7
16935,Returned,16935,09:33:48,26
16936,Delayed,16936,08:20:32,44
16937,Returned,16937,16:06:05,19
