order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
14474,462,1,Biryani Rice,2025-12-09,20:16:58,Cancelled,479.54
14475,19,15,Gobi Manchurian,2025-02-21,13:07:49,Delivered,715.68
14476,23,18,Vada Pav,2025-10-05,05:55:57,Delivered,612.2
14477,268,1,Fish Fry,2021-12-11,21:44:58,Cancelled,341.96
14478,10,4,Kulfi,2025-11-27,13:55:23,Pending,773.02
14479,423,15,Pakora,2022-01-05,06:24:20,Delivered,851.99
14480,219,6,Rajma Chawal,2025-03-19,00:15:31,Cancelled,634.73
14481,460,24,Mutton Biryani,2020-12-15,11:38:48,Cancelled,586.86
14482,188,18,Fish Tikka,2023-05-17,15:14:33,Cancelled,1286.93
14483,382,18,Malai Kofta,2023-01-16,08:46:06,Cancelled,1087.69
14484,38,10,Dahi Vada,2025-05-13,21:35:15,Delivered,1057.29
14485,325,21,Masala Chai,2025-09-07,04:57:09,Cancelled,809.41
14486,230,4,Rogan Josh,2024-07-24,19:38:43,Delivered,961.37
14487,282,14,Gajar Halwa,2025-08-11,04:58:34,Cancelled,722.24
14488,170,14,Corn Bhel,2025-04-24,00:33:56,Delivered,1116.47
14489,6,5,Rajma Chawal,2020-05-05,14:37:04,Delivered,1467.07
14490,392,15,Veg Pulao,2025-02-05,14:31:41,Cancelled,1432.41
14491,385,11,Masala Paneer,2024-06-29,01:53:39,Delivered,356.93
14492,317,22,Chicken Korma,2022-12-29,16:48:10,Cancelled,58.91
14493,460,9,Samosa,2021-07-30,12:14:18,Pending,748.23
14494,306,6,Chicken Korma,2025-03-01,15:57:15,Pending,371.97
14495,428,26,Pakora,2021-09-16,00:23:29,Cancelled,105.46
14496,245,16,Egg Roll,2023-08-13,11:04:50,Cancelled,1394.5
14497,34,18,Veg Fried Rice,2024-06-17,03:08:32,Pending,1094.95
14498,167,11,Fish Tikka,2025-02-14,06:14:23,Pending,216.67
14499,60,23,Masala Omelette,2020-06-15,21:24:12,Cancelled,982.76
14500,262,7,Chicken Saagwala,2022-12-11,08:58:11,Delivered,827.73
14501,430,21,Chicken Tikka,2024-04-27,12:09:49,Delivered,1392.14
14502,221,19,Paneer Pakora,2023-10-27,02:21:25,Cancelled,1319.91
14503,286,13,Butter Chicken,2025-11-08,02:04:28,Cancelled,889.2
14504,423,10,Momos,2022-01-13,22:48:21,Delivered,241.77
14505,92,10,Aloo Paratha,2025-11-15,19:36:02,Cancelled,144.88
14506,442,5,Chicken Kebabs,2025-12-29,17:40:55,Cancelled,1042.4
14507,189,23,Pakora,2024-11-06,02:10:11,Delivered,790.03
14508,33,13,Veg Manchurian,2025-07-30,01:19:12,Pending,813.5
14509,223,7,Vegetable Curry,2023-09-20,03:00:23,Cancelled,954.22
14510,376,27,Butter Naan,2023-10-30,16:12:31,Delivered,517.54
14511,177,3,Vegetable Pakora,2025-08-02,03:06:03,Pending,1177.84
14512,56,20,Mutton Curry,2023-03-10,05:43:36,Cancelled,1048.45
14513,330,11,Egg Biryani,2022-05-27,20:42:56,Cancelled,1205.68
14514,175,3,Aloo Paratha,2020-06-11,16:18:29,Delivered,1265.94
14515,465,22,Pesarattu,2024-08-19,16:25:26,Pending,1304.44
14516,3,5,Lassi,2025-01-04,10:45:01,Pending,1289.3
14517,230,18,Butter Chicken,2024-03-20,00:30:06,Cancelled,1220.35
14518,425,23,Mutton Biryani,2025-05-23,00:05:02,Cancelled,635.15
14519,90,28,Chicken 65,2024-03-13,06:03:45,Cancelled,1136.63
14520,119,16,Dahi Vada,2024-06-02,18:09:04,Delivered,1462.33
14521,218,20,Kheer,2025-01-17,15:01:07,Pending,658.21
14522,485,28,Kachori,2023-04-29,16:20:00,Delivered,848.06
14523,428,13,Aloo Gobi,2021-07-14,14:29:50,Pending,1340.87
14524,450,2,Chicken Pakora,2024-02-10,20:43:48,Cancelled,177.9
14525,112,4,Chicken Biryani,2022-11-27,13:47:06,Delivered,752.96
14526,407,8,Tandoori Chicken,2020-06-18,10:21:13,Delivered,495.86
14527,324,26,Chicken Pulao,2023-11-23,03:27:41,Pending,938.56
14528,398,5,Prawn Curry,2024-12-05,03:13:06,Cancelled,1092.28
14529,415,9,Fish Tikka,2020-05-30,15:11:49,Cancelled,953.52
14530,295,5,Chicken Burger,2020-08-31,21:06:31,Pending,1413.99
14531,39,20,Gajar Halwa,2024-05-13,20:25:41,Pending,480.71
14532,436,20,Mutton Curry,2022-11-12,19:46:04,Pending,1430.42
14533,334,20,Chicken Shawarma,2023-11-02,19:33:28,Delivered,468.18
14534,371,11,Dahi Vada,2022-10-04,00:18:41,Cancelled,1278.15
14535,443,30,Chicken Wings,2023-06-10,06:52:18,Cancelled,1070.32
14536,166,12,Chole Bhature,2024-01-12,12:07:24,Cancelled,1053.62
14537,253,5,Dahi Vada,2025-11-04,16:09:10,Pending,1195.18
14538,99,28,Egg Curry,2024-03-15,08:49:26,Pending,771.17
14539,462,12,Chicken Korma,2024-10-20,22:02:24,Cancelled,737.5
14540,41,6,Tandoori Chicken,2022-08-07,13:59:43,Cancelled,224.4
14541,91,27,Veg Pulao,2022-01-07,20:10:06,Cancelled,777.4
14542,491,28,Prawn Biryani,2023-08-20,08:36:05,Delivered,941.06
14543,168,29,Chicken Burger,2025-06-10,15:39:06,Pending,928.82
14544,338,21,Chicken Wings,2024-02-10,18:44:28,Pending,1320.6
14545,466,8,Chicken Tandoori,2025-10-18,01:44:20,Cancelled,142.52
14546,394,21,Paneer Bhurji,2025-04-19,12:46:04,Pending,216.67
14547,415,6,Bhindi Masala,2022-10-10,22:24:48,Pending,192.53
14548,182,3,Pani Puri,2025-12-07,03:13:21,Cancelled,1038.16
14549,111,3,Chicken Pulao,2025-01-15,20:00:56,Cancelled,975.35
14550,449,15,Dahi Vada,2023-03-21,12:11:43,Pending,1388.32
14551,274,28,Veg Soup,2025-03-24,21:00:33,Delivered,1379.34
14552,302,26,Momos,2025-07-09,12:58:14,Pending,114.59
14553,356,5,Chicken Pulao,2025-05-31,12:21:55,Delivered,895.43
14554,192,15,Tandoori Roti,2023-04-06,22:56:49,Delivered,1169.07
14555,223,24,Chicken Shawarma,2025-08-27,12:58:52,Cancelled,765.63
14556,101,19,Bhindi Masala,2025-09-09,04:59:54,Pending,648.73
14557,64,29,Tandoori Chicken,2024-12-11,01:27:38,Delivered,123.73
14558,198,18,Chicken Shawarma,2021-03-30,01:39:28,Delivered,1465.81
14559,320,22,Pani Puri,2025-11-12,05:49:21,Cancelled,1033.97
14560,123,11,Masala Papad,2020-10-04,02:08:22,Cancelled,997.04
14561,361,4,Gajar Halwa,2023-06-06,01:18:24,Pending,1255.06
14562,247,25,Rajma Chawal,2025-08-26,21:28:18,Cancelled,972.35
14563,312,10,Paneer Butter Masala,2024-09-06,14:54:44,Delivered,972.06
14564,302,6,Gobi Manchurian,2024-03-23,05:43:06,Delivered,187.55
14565,120,9,Vada Pav,2022-06-28,07:08:49,Pending,119.96
14566,366,13,Chicken Tandoori,2024-09-14,00:25:55,Cancelled,1342.04
14567,333,19,Pav Bhaji,2020-03-31,21:31:30,Delivered,633.72
14568,319,11,Egg Biryani,2023-07-19,05:24:42,Cancelled,927.35
14569,302,1,Tikka Masala,2024-12-31,19:54:37,Cancelled,1170.14
14570,289,12,Chicken Tandoori,2018-02-17,04:54:51,Pending,1284.04
14571,433,1,Pav Bhaji,2024-12-11,00:09:38,Cancelled,624.77
14572,385,13,Veg Fried Rice,2025-12-25,04:46:15,Delivered,1127.32
14573,47,21,Chicken Pulao,2024-07-02,11:13:31,Cancelled,906.02
14574,323,15,Dal Makhani,2025-05-23,12:04:17,Cancelled,1472.79
14575,13,17,Rogan Josh,2025-09-23,02:24:14,Pending,1432.27
14576,245,19,Gobi Manchurian,2023-03-13,19:16:02,Delivered,868.82
14577,289,21,Chicken Burger,2018-10-29,22:23:55,Delivered,605.08
14578,2,9,Stuffed Paratha,2023-03-03,19:29:05,Delivered,1385.77
14579,472,1,Tandoori Roti,2022-03-29,05:11:45,Cancelled,524.94
14580,348,14,Chicken Roll,2025-07-06,05:53:16,Pending,1210.93
14581,128,1,Pesarattu,2021-11-09,00:15:44,Delivered,227.48
14582,467,10,Bhindi Masala,2025-04-21,06:10:34,Cancelled,435.64
14583,228,27,Tikka Masala,2020-12-22,13:40:28,Cancelled,129.05
14584,142,29,Chicken Lollipop,2024-03-11,21:42:23,Delivered,651.43
14585,274,14,Tandoori Chicken,2025-04-20,18:11:44,Cancelled,421.31
14586,324,30,Kheer,2025-07-10,14:46:34,Delivered,175.22
14587,364,11,Kulfi,2023-01-29,02:52:55,Delivered,1411.62
14588,41,5,Dal Tadka,2024-03-28,11:17:12,Cancelled,449.71
14589,362,10,Dal Makhani,2024-07-19,12:54:25,Pending,934.5
14590,70,27,Veg Thali,2022-11-02,18:05:59,Pending,326.92
14591,20,11,Pani Puri,2023-08-15,08:27:39,Delivered,1221.02
14592,296,26,Mutton Biryani,2023-02-09,15:56:54,Pending,325.13
14593,304,15,Kofta Curry,2020-12-03,02:30:50,Delivered,392.47
14594,334,24,Egg Curry,2019-08-26,12:20:55,Pending,1465.61
14595,208,13,Veg Pulao,2023-07-02,06:52:11,Pending,770.89
14596,274,26,Egg Roll,2025-05-28,13:06:56,Pending,412.84
14597,397,14,Chapati,2023-03-21,16:00:25,Pending,313.03
14598,373,21,Chicken Saagwala,2022-02-06,07:44:42,Cancelled,1174.8
14599,140,22,Pesarattu,2024-01-07,00:54:00,Cancelled,474.7
14600,179,12,Prawn Biryani,2025-07-11,22:28:33,Cancelled,1317.04
14601,407,13,Aloo Tikki,2024-01-26,15:24:41,Delivered,1169.84
14602,83,23,Palak Paneer,2023-07-21,17:20:34,Cancelled,1021.35
14603,255,26,Fish Tikka,2024-01-16,00:52:42,Cancelled,543.15
14604,257,15,Paneer Masala,2024-10-25,05:02:28,Pending,1478.91
14605,68,29,Chicken Tandoori,2024-09-19,00:25:17,Cancelled,345.96
14606,445,4,Chapati,2025-06-08,15:19:07,Delivered,1455.16
14607,135,21,Chicken Tandoori,2025-02-01,18:41:00,Pending,284.4
14608,195,11,Kachori,2021-02-23,17:22:28,Pending,695.25
14609,174,9,Chapati,2024-06-04,00:03:49,Pending,773.19
14610,75,10,Veg Soup,2022-06-28,21:00:12,Delivered,471.48
14611,422,25,Chicken Pulao,2024-02-28,00:52:45,Delivered,657.97
14612,467,14,Idli,2025-05-15,16:05:55,Cancelled,987.85
14613,196,6,Corn Bhel,2025-03-24,08:38:03,Cancelled,938.2
14614,435,28,Aloo Gobi,2023-05-10,16:35:46,Pending,980.0
14615,377,22,Cheese Naan,2024-05-14,04:19:01,Pending,786.68
14616,336,2,Pesarattu,2025-11-15,13:13:16,Delivered,256.72
14617,65,28,Vegetable Curry,2021-10-06,18:38:54,Cancelled,1393.87
14618,392,24,Vada Pav,2022-08-06,14:28:00,Cancelled,369.36
14619,423,29,Pani Puri,2025-02-20,08:50:25,Pending,1437.76
14620,426,2,Sambar,2022-09-23,01:38:56,Pending,1131.41
14621,210,28,Malabar Parotta,2023-10-03,06:11:07,Pending,1150.99
14622,227,23,Stuffed Paratha,2025-02-22,02:02:15,Cancelled,932.21
14623,88,1,Veg Cutlet,2022-03-29,08:12:39,Delivered,1126.1
14624,79,5,Masala Dosa,2023-10-03,19:41:50,Cancelled,147.17
14625,445,5,Tandoori Chicken,2025-07-17,05:55:25,Pending,123.6
14626,61,7,Veg Manchurian,2024-05-25,18:37:57,Pending,149.68
14627,403,17,Masala Omelette,2023-09-02,07:15:23,Pending,237.47
14628,346,29,Masala Paneer,2024-07-04,19:37:54,Delivered,76.94
14629,3,14,Tandoori Chicken,2023-07-07,06:54:49,Delivered,205.26
14630,259,9,Chicken 65,2020-10-16,14:07:44,Pending,61.98
14631,118,26,Fish Fry,2024-08-08,01:24:02,Cancelled,470.81
14632,149,24,Chicken Tikka,2024-11-05,06:52:55,Cancelled,1009.71
14633,355,4,Vada Pav,2025-03-22,08:14:35,Cancelled,348.2
14634,60,25,Paneer Tikka,2022-12-22,22:03:45,Cancelled,490.85
14635,183,6,Aloo Paratha,2024-05-25,22:49:02,Pending,797.87
14636,317,7,Paneer Masala,2019-11-07,22:05:12,Delivered,442.93
14637,211,12,Tikka Masala,2019-06-13,20:49:14,Pending,132.08
14638,358,4,Butter Garlic Naan,2023-01-17,16:29:26,Pending,1028.98
14639,274,22,Pani Puri,2025-03-02,16:07:31,Cancelled,137.81
14640,260,4,Masala Dosa,2025-02-04,07:08:06,Delivered,1036.31
14641,154,25,Chicken Korma,2022-08-16,10:01:51,Delivered,1235.36
14642,449,25,Aloo Tikki,2024-03-04,16:47:58,Pending,1341.07
14643,302,15,Chicken Pakora,2025-06-06,04:31:47,Delivered,429.81
14644,206,23,Kulfi,2025-07-14,17:53:31,Cancelled,1164.45
14645,447,25,Sambar,2025-03-11,15:19:52,Pending,138.84
14646,8,27,Stuffed Paratha,2025-06-29,14:58:04,Delivered,217.82
14647,59,2,Butter Garlic Naan,2024-07-05,03:36:59,Delivered,408.27
14648,259,1,Kadai Chicken,2018-06-09,13:13:06,Cancelled,400.37
14649,256,23,Tandoori Fish,2024-10-31,01:27:38,Delivered,1341.23
14650,471,8,Naan,2021-10-20,12:43:35,Delivered,783.62
14651,32,24,Veg Manchurian,2023-11-14,05:54:13,Pending,609.07
14652,137,25,Veg Fried Rice,2023-04-09,03:35:10,Pending,341.9
14653,497,21,Momos,2021-05-12,15:10:04,Pending,813.77
14654,436,5,Fish Fry,2023-05-22,00:07:03,Pending,571.91
14655,284,3,Chicken Kebabs,2025-10-25,20:39:32,Delivered,824.73
14656,6,4,Masala Dosa,2019-11-20,02:50:02,Cancelled,108.75
14657,112,14,Masala Omelette,2021-03-27,22:37:22,Cancelled,1393.68
14658,448,27,Nihari,2025-01-31,01:09:12,Delivered,1282.29
14659,155,16,Mutton Curry,2025-01-04,15:21:14,Pending,187.94
14660,111,27,Egg Biryani,2024-03-02,13:56:59,Cancelled,1477.03
14661,130,19,Chicken Wings,2024-10-22,09:05:41,Pending,1241.85
14662,387,21,Veg Pulao,2022-10-14,03:14:54,Delivered,803.42
14663,257,30,Fish Tikka,2021-05-09,18:58:03,Cancelled,782.58
14664,454,6,Dahi Vada,2025-08-04,10:37:52,Cancelled,118.52
14665,66,3,Fish Fry,2024-02-21,10:20:44,Cancelled,57.17
14666,157,14,Fish Tikka,2025-07-19,00:26:33,Cancelled,199.04
14667,125,12,Aloo Tikki,2024-06-03,04:44:13,Delivered,1033.13
14668,374,3,Chicken Shawarma,2025-03-12,03:34:09,Cancelled,882.01
14669,8,10,Malabar Parotta,2025-07-18,06:28:46,Cancelled,750.99
14670,129,4,Mutton Korma,2024-05-11,18:27:28,Delivered,211.76
14671,365,9,Corn Bhel,2022-08-24,18:45:09,Delivered,1083.02
14672,496,24,Tandoori Fish,2023-08-13,03:10:44,Delivered,1290.85
14673,385,19,Tandoori Chicken,2025-09-21,03:01:16,Pending,1049.5
14674,454,23,Chapati,2023-02-13,14:41:43,Delivered,1243.99
14675,222,21,Stuffed Paratha,2025-12-31,02:54:43,Cancelled,91.4
14676,331,24,Chicken 65,2025-05-05,06:49:19,Delivered,582.88
14677,179,22,Prawn Fry,2021-08-06,21:45:15,Cancelled,1282.22
14678,212,6,Bhindi Masala,2025-07-26,11:39:05,Pending,1300.08
14679,38,16,Tandoori Fish,2023-03-23,03:03:18,Cancelled,1042.6
14680,265,8,Paneer Tikka,2024-11-21,17:39:38,Delivered,493.51
14681,135,21,Gulab Jamun,2024-12-16,02:36:18,Cancelled,729.47
14682,103,27,Malabar Parotta,2025-04-19,22:48:31,Cancelled,1368.47
14683,70,8,Egg Biryani,2025-06-13,00:51:34,Pending,883.05
14684,391,18,Masala Dosa,2025-05-24,10:06:17,Delivered,977.06
14685,360,3,Chicken Burger,2025-07-06,15:15:05,Delivered,1494.02
14686,403,4,Prawn Curry,2023-07-26,10:31:11,Pending,329.69
14687,411,21,Fish Fry,2025-04-23,10:50:45,Pending,969.9
14688,481,20,Momos,2022-08-01,18:48:07,Pending,1156.06
14689,279,11,Veg Fried Rice,2023-06-12,16:43:44,Cancelled,857.06
14690,301,26,Gajar Halwa,2023-03-28,10:33:00,Delivered,411.82
14691,169,10,Masala Paneer,2025-06-12,22:34:12,Delivered,1450.85
14692,478,7,Bhindi Masala,2023-12-29,22:41:25,Cancelled,351.67
14693,91,23,Fish Fry,2024-01-28,03:02:44,Pending,118.07
14694,60,15,Egg Biryani,2023-02-18,20:41:28,Delivered,388.06
14695,385,9,Chicken Tandoori,2025-03-10,17:18:32,Cancelled,284.48
14696,388,17,Kadai Chicken,2025-10-17,18:25:18,Cancelled,830.63
14697,468,1,Veg Cutlet,2022-10-05,17:26:42,Delivered,117.21
14698,73,13,Momos,2025-01-06,21:38:30,Pending,1215.53
14699,271,10,Tikka Masala,2024-05-01,09:57:53,Delivered,1351.91
14700,48,7,Chicken Korma,2022-10-21,12:12:56,Cancelled,791.22
14701,114,26,Pesarattu,2022-03-03,01:20:13,Pending,1196.88
14702,118,18,Egg Curry,2022-09-28,16:05:46,Cancelled,1225.85
14703,442,11,Veg Pulao,2025-09-07,06:37:24,Cancelled,475.55
14704,48,10,Stuffed Paratha,2023-09-24,16:17:33,Cancelled,618.32
14705,175,9,Fish Tikka,2025-10-13,22:37:55,Pending,561.83
14706,361,13,Paneer Tikka,2022-12-28,03:25:47,Cancelled,1485.56
14707,130,19,Kheer,2022-07-14,02:23:10,Cancelled,470.89
14708,243,13,Gajar Halwa,2021-10-24,09:17:28,Pending,780.85
14709,142,16,Masala Chai,2023-04-07,01:02:07,Pending,674.75
14710,264,12,Pani Puri,2025-03-31,07:42:33,Cancelled,434.99
14711,335,18,Chicken Fry,2021-11-17,12:02:02,Cancelled,521.11
14712,296,25,Aloo Tikki,2022-06-30,12:33:53,Cancelled,558.57
14713,296,23,Chicken 65,2021-06-19,03:28:43,Delivered,826.75
14714,130,22,Chicken Soup,2022-10-09,12:58:19,Cancelled,150.52
14715,305,14,Masala Dosa,2024-09-15,09:26:19,Pending,187.79
14716,144,26,Tandoori Roti,2025-07-24,05:24:17,Cancelled,862.37
14717,272,10,Mutton Curry,2021-01-26,17:58:20,Pending,815.0
14718,450,14,Chole Bhature,2024-01-05,04:36:46,Delivered,162.97
14719,310,13,Masala Paneer,2024-01-25,04:58:07,Delivered,866.8
14720,167,14,Bhel Puri,2024-10-22,04:50:06,Cancelled,712.2
14721,243,29,Butter Chicken,2022-03-27,00:58:55,Cancelled,362.33
14722,386,15,Paneer Tikka,2025-07-24,01:14:23,Delivered,108.91
14723,199,25,Malai Kofta,2022-05-13,19:11:41,Cancelled,511.98
14724,315,22,Pav Bhaji,2021-04-13,22:55:41,Delivered,250.22
14725,451,15,Chicken 65,2023-07-10,00:55:09,Delivered,1417.72
14726,490,18,Kachori,2023-10-09,16:31:01,Pending,1013.81
14727,43,4,Gulab Jamun,2025-11-12,11:54:40,Delivered,1099.82
14728,165,14,Bhindi Masala,2021-12-14,14:52:28,Cancelled,305.63
14729,427,13,Paneer Butter Masala,2025-02-26,09:50:11,Delivered,964.82
14730,51,13,Veg Pulao,2020-08-11,22:49:33,Cancelled,73.36
14731,10,7,Veg Manchurian,2024-12-12,15:05:53,Pending,211.8
14732,195,16,Pesarattu,2022-06-09,20:00:40,Pending,1215.11
14733,337,10,Pani Puri,2024-06-08,19:17:31,Delivered,306.97
14734,104,10,Palak Paneer,2023-10-04,11:06:15,Delivered,1298.14
14735,487,20,Veg Thali,2025-04-08,16:15:21,Pending,214.64
14736,453,11,Chicken Roll,2021-06-06,05:52:18,Cancelled,1284.91
14737,105,15,Palak Paneer,2024-07-01,20:16:21,Cancelled,647.69
14738,490,6,Egg Biryani,2025-03-21,13:44:42,Cancelled,430.23
14739,327,10,Butter Chicken,2022-10-02,13:55:07,Pending,1076.67
14740,377,13,Chicken 65,2020-12-11,07:56:47,Delivered,386.63
14741,339,4,Prawn Curry,2023-09-21,10:55:13,Pending,802.01
14742,327,5,Chicken Salad,2022-12-14,05:56:13,Cancelled,881.63
14743,291,5,Malai Kofta,2025-11-07,06:38:37,Pending,294.11
14744,393,23,Mutton Biryani,2023-08-04,00:57:32,Delivered,402.97
14745,210,17,Chapati,2024-05-27,20:58:07,Pending,160.36
14746,393,18,Malai Kofta,2024-04-06,20:07:51,Pending,680.4
14747,479,8,Chicken Wings,2025-09-21,17:47:02,Pending,418.37
14748,107,27,Chicken Biryani,2025-06-28,22:25:43,Pending,1353.5
14749,281,7,Paneer Pakora,2021-08-31,11:55:55,Delivered,331.2
14750,430,27,Kulfi,2023-02-16,09:03:31,Delivered,542.05
14751,175,30,Veg Soup,2022-03-07,19:24:12,Delivered,250.22
14752,228,17,Rogan Josh,2020-12-20,13:25:38,Delivered,688.42
14753,179,9,Upma,2021-06-04,14:55:34,Delivered,792.87
14754,354,2,Vada Pav,2025-11-16,18:16:42,Cancelled,280.21
14755,440,6,Kheer,2021-02-17,15:50:39,Delivered,1054.95
14756,427,18,Naan,2024-05-05,07:24:15,Pending,938.92
14757,270,12,Veg Manchurian,2020-11-16,03:44:02,Delivered,875.31
14758,94,19,Rava Idli,2025-07-13,16:03:39,Pending,1209.97
14759,327,8,Chicken Nuggets,2023-03-07,13:56:55,Pending,1029.81
14760,441,8,Fish Tikka,2021-06-09,04:06:09,Pending,887.87
14761,306,27,Rogan Josh,2024-12-30,19:30:52,Delivered,732.37
14762,285,5,Egg Roll,2021-01-08,10:09:15,Cancelled,1079.14
14763,171,1,Masala Paneer,2022-01-19,07:53:11,Cancelled,1115.15
14764,81,17,Tandoori Roti,2025-01-27,08:29:09,Cancelled,613.88
14765,200,14,Egg Curry,2021-08-09,11:23:00,Pending,1288.26
14766,459,21,Veg Pulao,2023-09-18,10:03:34,Cancelled,1133.27
14767,487,5,Lassi,2024-12-01,13:25:05,Cancelled,733.46
14768,219,14,Palak Kofta,2024-03-23,17:52:47,Cancelled,1231.11
14769,322,17,Prawn Curry,2025-06-19,01:05:34,Pending,1058.89
14770,84,28,Gajar Halwa,2025-11-26,21:08:43,Pending,420.03
14771,90,17,Masala Dosa,2023-07-01,14:11:02,Pending,817.63
14772,73,10,Butter Chicken,2023-09-30,16:42:26,Cancelled,1150.41
14773,425,25,Rogan Josh,2025-03-20,08:48:06,Pending,1201.96
14774,116,12,Mutton Curry,2025-09-04,22:43:54,Pending,663.58
14775,219,13,Rava Idli,2019-06-30,11:52:31,Cancelled,1185.06
14776,302,23,Masala Dosa,2025-07-14,10:03:47,Delivered,1251.51
14777,442,7,Chicken 65,2023-11-28,20:27:27,Delivered,1078.45
14778,275,11,Naan,2021-07-06,11:33:48,Cancelled,937.0
14779,388,11,Aloo Gobi,2025-12-13,15:22:26,Pending,210.76
14780,350,3,Paneer Butter Masala,2025-12-06,22:47:16,Pending,1449.76
14781,478,10,Biryani Rice,2023-12-28,00:11:27,Delivered,1106.74
14782,187,5,Veg Pulao,2022-06-05,14:39:51,Pending,757.09
14783,81,24,Chapati,2025-06-13,17:39:05,Pending,263.4
14784,451,16,Gobi Manchurian,2023-12-03,21:03:45,Cancelled,841.61
14785,110,10,Chicken Nuggets,2023-04-16,02:15:30,Cancelled,271.05
14786,479,25,Butter Chicken,2025-09-18,15:50:27,Pending,1146.71
14787,433,4,Biryani Rice,2022-10-26,00:00:32,Cancelled,458.33
14788,322,8,Stuffed Paratha,2025-05-14,20:00:17,Cancelled,57.71
14789,444,27,Aloo Gobi,2024-08-07,05:18:49,Cancelled,987.45
14790,229,25,Fish Tikka,2022-08-15,20:45:24,Delivered,718.87
14791,467,9,Palak Paneer,2022-07-24,01:23:26,Pending,1317.57
14792,282,21,Chicken Tandoori,2024-02-27,22:12:50,Delivered,721.56
14793,173,12,Bhel Puri,2021-11-30,16:09:39,Delivered,256.04
14794,435,18,Kadai Chicken,2025-04-19,11:35:28,Delivered,1307.0
14795,262,28,Nihari,2022-01-13,17:06:58,Cancelled,1129.42
14796,10,27,Samosa,2023-08-16,21:08:52,Delivered,363.99
14797,123,17,Prawn Biryani,2024-01-03,04:45:18,Delivered,522.32
14798,345,25,Egg Biryani,2019-10-17,04:46:17,Cancelled,158.92
14799,308,26,Masala Chai,2023-06-17,15:01:38,Delivered,934.79
14800,321,18,Veg Pulao,2019-02-27,00:28:09,Delivered,246.91
14801,388,1,Pani Puri,2023-04-07,10:18:13,Pending,1358.05
14802,314,12,Paneer Tikka,2023-08-12,18:32:02,Cancelled,968.36
14803,490,19,Prawn Biryani,2024-03-24,11:14:13,Cancelled,1109.03
14804,412,2,Chicken Fry,2025-08-15,21:56:06,Pending,1084.76
14805,155,5,Veg Pulao,2025-12-09,08:02:33,Cancelled,1153.2
14806,77,15,Chicken Wings,2025-02-13,22:27:03,Pending,1272.52
14807,497,22,Chicken Nuggets,2023-09-21,10:32:10,Cancelled,549.94
14808,423,22,Chicken 65,2025-10-22,16:38:24,Cancelled,480.71
14809,280,18,Idli,2023-05-04,21:10:39,Cancelled,1181.05
14810,53,6,Pesarattu,2024-04-08,05:21:40,Delivered,240.54
14811,23,27,Vada Pav,2023-02-27,20:12:52,Delivered,628.06
14812,490,9,Chicken Boti,2025-07-30,01:07:20,Pending,768.08
14813,467,22,Paneer Tikka,2024-06-29,19:02:59,Pending,280.56
14814,412,20,Chicken Pakora,2023-12-23,14:46:49,Pending,503.45
14815,322,16,Corn Bhel,2024-07-29,10:07:19,Cancelled,1000.03
14816,161,21,Prawn Curry,2025-04-26,00:11:25,Delivered,409.99
14817,289,27,Chicken Saagwala,2020-07-27,11:56:35,Pending,1418.61
14818,438,12,Veg Thali,2025-03-24,02:05:34,Cancelled,720.78
14819,119,19,Kachori,2023-12-22,19:35:58,Cancelled,1199.82
14820,483,22,Mutton Curry,2024-08-03,22:45:36,Cancelled,901.97
14821,313,29,Mutton Curry,2024-11-25,08:05:12,Pending,361.73
14822,339,5,Idli,2021-10-15,10:26:51,Delivered,264.54
14823,218,8,Masala Omelette,2025-10-21,10:36:55,Delivered,1291.77
14824,47,30,Lassi,2025-07-14,13:21:48,Delivered,219.85
14825,385,18,Chapati,2025-12-24,03:52:19,Delivered,135.65
14826,251,23,Veg Soup,2022-06-24,12:04:47,Pending,1212.47
14827,191,17,Stuffed Paratha,2025-04-19,12:27:53,Delivered,687.3
14828,104,27,Paneer Bhurji,2023-05-13,11:48:15,Cancelled,167.03
14829,140,30,Palak Paneer,2025-09-11,04:56:14,Delivered,529.87
14830,366,11,Paneer Tikka,2025-11-21,19:07:10,Delivered,328.75
14831,74,6,Momos,2025-11-10,04:01:14,Pending,991.59
14832,379,16,Bhindi Masala,2024-02-01,05:17:04,Pending,394.16
14833,253,22,Chicken 65,2025-07-21,06:14:36,Delivered,637.41
14834,285,29,Bhel Puri,2022-04-18,15:07:30,Cancelled,945.61
14835,132,13,Kulfi,2025-03-27,05:37:25,Cancelled,1320.14
14836,277,26,Veg Pulao,2025-01-03,08:17:09,Cancelled,172.52
14837,278,28,Chicken 65,2025-07-16,09:36:50,Pending,1216.36
14838,459,3,Kadai Chicken,2022-10-25,00:51:11,Cancelled,766.76
14839,224,25,Tikka Masala,2019-04-30,22:45:25,Cancelled,199.56
14840,310,3,Pulao,2022-08-13,07:08:05,Pending,1228.45
14841,424,20,Veg Pulao,2021-01-11,17:42:57,Cancelled,1285.95
14842,141,13,Chicken Tikka,2024-08-31,17:15:49,Pending,81.56
14843,412,24,Rogan Josh,2023-08-28,15:15:53,Pending,280.77
14844,107,12,Veg Fried Rice,2021-09-04,09:27:16,Cancelled,1494.92
14845,276,30,Kofta Curry,2024-03-19,22:18:41,Pending,850.55
14846,180,9,Pani Puri,2025-11-15,15:28:04,Pending,1371.33
